Galaxy,Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
AndI,V011,57270.726562,25.111,0.102,F814W
AndI,V011,57271.67578099999,25.234,0.127,F814W
AndI,V011,57271.71875,25.316999999999997,0.09699999999999999,F814W
AndI,V012,57266.42578099999,25.516,0.075,F475W
AndI,V012,57266.5,25.629,0.069,F475W
AndI,V012,57266.69140599999,24.838,0.037000000000000005,F475W
AndI,V012,57266.765625,24.595,0.045,F475W
AndI,V012,57267.41796900001,24.805999999999997,0.038,F475W
AndI,V012,57267.49609400001,25.094,0.049,F475W
AndI,V012,57267.68359400001,25.663,0.07200000000000001,F475W
AndI,V012,57267.76171900001,25.59,0.08800000000000001,F475W
AndI,V012,57268.28125,25.513,0.096,F475W
AndI,V012,57268.35546900001,25.62,0.08,F475W
AndI,V012,57268.890625,25.487,0.05,F475W
AndI,V012,57269.41796900001,25.247,0.053,F475W
AndI,V012,57269.33984400001,25.022,0.055,F475W
AndI,V012,57269.539062,25.425,0.065,F475W
AndI,V012,57268.80859400001,25.366,0.042,F475W
AndI,V012,57269.617188,25.491,0.053,F475W
AndI,V012,57270.46484400001,24.383000000000003,0.03,F475W
AndI,V012,57270.54296900001,24.814,0.061,F475W
AndI,V012,57270.664062,25.201,0.047,F475W
AndI,V012,57270.742188,25.535999999999998,0.06,F475W
AndI,V012,57271.66015599999,25.517,0.084,F475W
AndI,V012,57271.73828099999,24.634,0.099,F475W
AndI,V012,57266.44140599999,24.489,0.08199999999999999,F814W
AndI,V012,57266.484375,24.651,0.095,F814W
AndI,V012,57266.70703099999,24.173000000000002,0.079,F814W
AndI,V012,57266.75,24.101,0.057,F814W
AndI,V012,57267.43359400001,24.23,0.047,F814W
AndI,V012,57267.48046900001,24.359,0.068,F814W
AndI,V012,57267.69921900001,23.78,0.3,F814W
AndI,V012,57267.74609400001,24.248,0.363,F814W
AndI,V012,57268.296875,24.671,0.08800000000000001,F814W
AndI,V012,57268.33984400001,24.636,0.127,F814W
AndI,V012,57268.82421900001,24.502,0.08900000000000001,F814W
AndI,V012,57268.875,24.616,0.129,F814W
AndI,V012,57269.35546900001,24.336,0.081,F814W
AndI,V012,57269.40234400001,24.531999999999996,0.08900000000000001,F814W
AndI,V012,57269.554688,24.480999999999998,0.083,F814W
AndI,V012,57269.601562,24.623,0.083,F814W
AndI,V012,57270.48046900001,24.043000000000003,0.083,F814W
AndI,V012,57270.52734400001,24.273000000000003,0.1,F814W
AndI,V012,57270.679688,24.453000000000003,0.083,F814W
AndI,V012,57270.726562,24.545,0.07400000000000001,F814W
AndI,V012,57271.67578099999,24.281999999999996,0.087,F814W
AndI,V012,57271.71875,24.008000000000003,0.055999999999999994,F814W
AndI,V013,57266.42578099999,25.225,0.062,F475W
AndI,V013,57266.5,25.511,0.075,F475W
AndI,V013,57266.69140599999,25.772,0.053,F475W
AndI,V013,57266.765625,25.884,0.062,F475W
AndI,V013,57267.41796900001,25.04,0.084,F475W
AndI,V013,57267.49609400001,25.351,0.057999999999999996,F475W
AndI,V013,57267.68359400001,25.741,0.061,F475W
AndI,V013,57267.76171900001,25.84,0.06,F475W
AndI,V013,57268.28125,25.594,0.106,F475W
AndI,V013,57268.35546900001,25.248,0.068,F475W
AndI,V013,57268.890625,24.651999999999997,0.091,F475W
AndI,V013,57269.41796900001,24.758000000000003,0.107,F475W
AndI,V013,57269.33984400001,25.9,0.111,F475W
AndI,V013,57269.539062,25.219,0.081,F475W
AndI,V013,57268.80859400001,25.756,0.08,F475W
AndI,V013,57269.617188,25.629,0.076,F475W
AndI,V013,57270.46484400001,24.846999999999998,0.051,F475W
AndI,V013,57270.54296900001,24.89,0.28,F475W
AndI,V013,57270.664062,25.695999999999998,0.064,F475W
AndI,V013,57270.742188,25.761999999999997,0.071,F475W
AndI,V013,57271.66015599999,25.645,0.052000000000000005,F475W
AndI,V013,57271.73828099999,25.680999999999997,0.085,F475W
AndI,V013,57266.44140599999,24.535999999999998,0.067,F814W
AndI,V013,57266.484375,24.691,0.109,F814W
AndI,V013,57266.70703099999,24.785,0.052000000000000005,F814W
AndI,V013,57266.75,24.918000000000003,0.135,F814W
AndI,V013,57267.43359400001,24.506,0.081,F814W
AndI,V013,57267.48046900001,24.594,0.094,F814W
AndI,V013,57267.69921900001,24.879,0.11,F814W
AndI,V013,57267.74609400001,24.988000000000003,0.11699999999999999,F814W
AndI,V013,57268.296875,24.83,0.128,F814W
AndI,V013,57268.33984400001,25.003,0.10800000000000001,F814W
AndI,V013,57268.82421900001,25.109,0.13699999999999998,F814W
AndI,V013,57268.875,24.605,0.096,F814W
AndI,V013,57269.35546900001,24.998,0.113,F814W
AndI,V013,57269.40234400001,24.326,0.067,F814W
AndI,V013,57269.554688,24.541999999999998,0.067,F814W
AndI,V013,57269.601562,24.776,0.091,F814W
AndI,V013,57270.48046900001,24.451,0.08,F814W
AndI,V013,57270.52734400001,24.565,0.08800000000000001,F814W
AndI,V013,57270.679688,24.764,0.094,F814W
AndI,V013,57270.726562,24.746,0.098,F814W
AndI,V013,57271.67578099999,24.767,0.063,F814W
AndI,V013,57271.71875,24.991999999999997,0.06,F814W
AndI,V014,57266.42578099999,25.518,0.047,F475W
AndI,V014,57266.5,25.1,0.086,F475W
AndI,V014,57266.69140599999,25.607,0.076,F475W
AndI,V014,57266.765625,25.581999999999997,0.099,F475W
AndI,V014,57267.41796900001,25.456,0.069,F475W
AndI,V014,57267.49609400001,25.447,0.062,F475W
AndI,V014,57267.68359400001,25.328000000000003,0.078,F475W
AndI,V014,57267.76171900001,25.529,0.092,F475W
AndI,V014,57268.28125,25.131,0.057,F475W
AndI,V014,57268.35546900001,25.205,0.05,F475W
AndI,V014,57268.890625,25.47,0.062,F475W
AndI,V014,57269.41796900001,25.148000000000003,0.045,F475W
AndI,V014,57269.33984400001,24.986,0.073,F475W
AndI,V014,57269.539062,25.499000000000002,0.061,F475W
AndI,V014,57268.80859400001,25.529,0.07200000000000001,F475W
AndI,V014,57269.617188,25.618000000000002,0.09699999999999999,F475W
AndI,V014,57270.46484400001,25.123,0.057999999999999996,F475W
AndI,V014,57270.54296900001,25.265,0.036000000000000004,F475W
AndI,V014,57270.664062,25.555999999999997,0.07400000000000001,F475W
AndI,V014,57270.742188,25.343000000000004,0.086,F475W
AndI,V014,57271.66015599999,25.384,0.064,F475W
AndI,V014,57271.73828099999,25.109,0.165,F475W
AndI,V014,57266.44140599999,24.705,0.09,F814W
AndI,V014,57266.484375,24.741,0.09699999999999999,F814W
AndI,V014,57266.70703099999,24.923000000000002,0.124,F814W
AndI,V014,57266.75,24.883000000000003,0.111,F814W
AndI,V014,57267.43359400001,24.768,0.09,F814W
AndI,V014,57267.48046900001,24.816,0.076,F814W
AndI,V014,57267.69921900001,24.601999999999997,0.079,F814W
AndI,V014,57267.74609400001,24.669,0.08,F814W
AndI,V014,57268.296875,24.535,0.079,F814W
AndI,V014,57268.33984400001,24.607,0.09,F814W
AndI,V014,57268.82421900001,24.711,0.096,F814W
AndI,V014,57268.875,24.79,0.094,F814W
AndI,V014,57269.35546900001,24.59,0.10800000000000001,F814W
AndI,V014,57269.40234400001,24.495,0.099,F814W
AndI,V014,57269.554688,24.646,0.096,F814W
AndI,V014,57269.601562,24.854,0.111,F814W
AndI,V014,57270.48046900001,24.186999999999998,0.37,F814W
AndI,V014,57270.52734400001,24.715999999999998,0.10099999999999999,F814W
AndI,V014,57270.679688,24.721999999999998,0.15,F814W
AndI,V014,57270.726562,24.744,0.085,F814W
AndI,V014,57271.67578099999,24.811,0.099,F814W
AndI,V014,57271.71875,24.831,0.1,F814W
AndI,V015,57266.42578099999,25.32,0.052000000000000005,F475W
AndI,V015,57266.5,25.383000000000003,0.038,F475W
AndI,V015,57266.69140599999,25.491999999999997,0.04,F475W
AndI,V015,57266.765625,25.546999999999997,0.054000000000000006,F475W
AndI,V015,57267.41796900001,25.511999999999997,0.052000000000000005,F475W
AndI,V015,57267.49609400001,25.557,0.107,F475W
AndI,V015,57267.68359400001,25.101999999999997,0.047,F475W
AndI,V015,57267.76171900001,25.266,0.040999999999999995,F475W
AndI,V015,57268.28125,25.278000000000002,0.038,F475W
AndI,V015,57268.35546900001,25.186,0.046,F475W
AndI,V015,57268.890625,25.531999999999996,0.057999999999999996,F475W
AndI,V015,57269.41796900001,25.432,0.078,F475W
AndI,V015,57269.33984400001,25.381999999999998,0.036000000000000004,F475W
AndI,V015,57269.539062,25.534000000000002,0.061,F475W
AndI,V015,57268.80859400001,25.489,0.054000000000000006,F475W
AndI,V015,57269.617188,25.303,0.157,F475W
AndI,V015,57270.46484400001,25.096,0.042,F475W
AndI,V015,57270.54296900001,25.129,0.042,F475W
AndI,V015,57270.664062,25.289,0.043,F475W
AndI,V015,57270.742188,25.43,0.05,F475W
AndI,V015,57271.66015599999,25.449,0.1,F475W
AndI,V015,57271.73828099999,25.513,0.040999999999999995,F475W
AndI,V015,57266.44140599999,24.421999999999997,0.064,F814W
AndI,V015,57266.484375,24.480999999999998,0.063,F814W
AndI,V015,57266.70703099999,24.506999999999998,0.054000000000000006,F814W
AndI,V015,57266.75,24.513,0.079,F814W
AndI,V015,57267.43359400001,24.622,0.113,F814W
AndI,V015,57267.48046900001,24.525,0.07,F814W
AndI,V015,57267.69921900001,24.379,0.08199999999999999,F814W
AndI,V015,57267.74609400001,24.384,0.061,F814W
AndI,V015,57268.296875,24.355999999999998,0.077,F814W
AndI,V015,57268.33984400001,24.276,0.065,F814W
AndI,V015,57268.82421900001,24.566999999999997,0.08199999999999999,F814W
AndI,V015,57268.875,24.561999999999998,0.067,F814W
AndI,V015,57269.35546900001,24.444000000000003,0.076,F814W
AndI,V015,57269.40234400001,24.429000000000002,0.06,F814W
AndI,V015,57269.554688,24.488000000000003,0.075,F814W
AndI,V015,57269.601562,24.413,0.078,F814W
AndI,V015,57270.48046900001,24.37,0.057999999999999996,F814W
AndI,V015,57270.52734400001,24.395,0.065,F814W
AndI,V015,57270.679688,24.375,0.07,F814W
AndI,V015,57270.726562,24.386,0.043,F814W
AndI,V015,57271.67578099999,24.543000000000003,0.07400000000000001,F814W
AndI,V015,57271.71875,24.646,0.075,F814W
AndI,V016,57266.42578099999,25.456,0.084,F475W
AndI,V016,57266.5,25.581,0.066,F475W
AndI,V016,57266.69140599999,25.698,0.092,F475W
AndI,V016,57266.765625,25.605999999999998,0.084,F475W
AndI,V016,57267.41796900001,25.61,0.08900000000000001,F475W
AndI,V016,57267.49609400001,25.22,0.077,F475W
AndI,V016,57267.68359400001,25.369,0.068,F475W
AndI,V016,57267.76171900001,25.552,0.057,F475W
AndI,V016,57268.28125,25.274,0.066,F475W
AndI,V016,57268.35546900001,25.502,0.057,F475W
AndI,V016,57268.890625,25.183000000000003,0.048,F475W
AndI,V016,57269.41796900001,25.351,0.064,F475W
AndI,V016,57269.33984400001,25.63,0.115,F475W
AndI,V016,57269.539062,25.32,0.075,F475W
AndI,V016,57268.80859400001,25.208000000000002,0.07200000000000001,F475W
AndI,V016,57269.617188,25.425,0.068,F475W
AndI,V016,57270.46484400001,25.671999999999997,0.044000000000000004,F475W
AndI,V016,57270.54296900001,25.684,0.08,F475W
AndI,V016,57270.664062,25.516,0.055,F475W
AndI,V016,57270.742188,25.049,0.1,F475W
AndI,V016,57271.66015599999,25.555999999999997,0.07200000000000001,F475W
AndI,V016,57271.73828099999,25.57,0.064,F475W
AndI,V016,57266.44140599999,24.621,0.077,F814W
AndI,V016,57266.484375,24.595,0.10400000000000001,F814W
AndI,V016,57266.70703099999,24.625999999999998,0.08800000000000001,F814W
AndI,V016,57266.75,24.691999999999997,0.092,F814W
AndI,V016,57267.43359400001,24.622,0.073,F814W
AndI,V016,57267.48046900001,24.474,0.065,F814W
AndI,V016,57267.69921900001,24.643,0.10400000000000001,F814W
AndI,V016,57267.74609400001,24.366999999999997,0.191,F814W
AndI,V016,57268.296875,24.365,0.07200000000000001,F814W
AndI,V016,57268.33984400001,24.432,0.131,F814W
AndI,V016,57268.82421900001,24.436,0.092,F814W
AndI,V016,57268.875,24.531,0.105,F814W
AndI,V016,57269.35546900001,24.72,0.095,F814W
AndI,V016,57269.40234400001,24.218000000000004,0.19899999999999998,F814W
AndI,V016,57269.554688,24.41,0.064,F814W
AndI,V016,57269.601562,24.568,0.076,F814W
AndI,V016,57270.48046900001,24.583000000000002,0.085,F814W
AndI,V016,57270.52734400001,24.623,0.081,F814W
AndI,V016,57270.679688,24.546999999999997,0.098,F814W
AndI,V016,57270.726562,24.303,0.091,F814W
AndI,V016,57271.67578099999,24.695999999999998,0.08900000000000001,F814W
AndI,V016,57271.71875,24.654,0.09699999999999999,F814W
AndI,V017,57266.42578099999,25.607,0.084,F475W
AndI,V017,57266.5,25.7,0.095,F475W
AndI,V017,57266.69140599999,25.194000000000003,0.069,F475W
AndI,V017,57266.765625,25.397,0.10400000000000001,F475W
AndI,V017,57267.41796900001,25.443,0.044000000000000004,F475W
AndI,V017,57267.49609400001,25.625,0.073,F475W
AndI,V017,57267.68359400001,25.612,0.08900000000000001,F475W
AndI,V017,57267.76171900001,25.660999999999998,0.1,F475W
AndI,V017,57268.28125,25.668000000000003,0.083,F475W
AndI,V017,57268.35546900001,25.709,0.064,F475W
AndI,V017,57268.890625,25.528000000000002,0.079,F475W
AndI,V017,57269.41796900001,25.521,0.068,F475W
AndI,V017,57269.33984400001,25.401999999999997,0.057999999999999996,F475W
AndI,V017,57269.539062,25.671999999999997,0.053,F475W
AndI,V017,57268.80859400001,25.448,0.059000000000000004,F475W
AndI,V017,57269.617188,25.589000000000002,0.045,F475W
AndI,V017,57270.46484400001,25.331,0.064,F475W
AndI,V017,57270.54296900001,25.287,0.07,F475W
AndI,V017,57270.664062,25.615,0.083,F475W
AndI,V017,57270.742188,25.574,0.09699999999999999,F475W
AndI,V017,57271.66015599999,25.569000000000003,0.086,F475W
AndI,V017,57271.73828099999,25.421999999999997,0.063,F475W
AndI,V017,57266.44140599999,24.686,0.102,F814W
AndI,V017,57266.484375,24.816,0.11900000000000001,F814W
AndI,V017,57266.70703099999,24.638,0.079,F814W
AndI,V017,57266.75,24.592,0.096,F814W
AndI,V017,57267.43359400001,24.538,0.076,F814W
AndI,V017,57267.48046900001,24.607,0.099,F814W
AndI,V017,57267.69921900001,24.576,0.06,F814W
AndI,V017,57267.74609400001,24.714000000000002,0.17,F814W
AndI,V017,57268.296875,24.647,0.09699999999999999,F814W
AndI,V017,57268.33984400001,24.691999999999997,0.091,F814W
AndI,V017,57268.82421900001,24.416,0.19899999999999998,F814W
AndI,V017,57268.875,24.566999999999997,0.083,F814W
AndI,V017,57269.35546900001,24.599,0.071,F814W
AndI,V017,57269.40234400001,24.549,0.08800000000000001,F814W
AndI,V017,57269.554688,24.645,0.11599999999999999,F814W
AndI,V017,57269.601562,24.784000000000002,0.127,F814W
AndI,V017,57270.48046900001,24.665,0.113,F814W
AndI,V017,57270.52734400001,24.64,0.129,F814W
AndI,V017,57270.679688,24.796,0.35600000000000004,F814W
AndI,V017,57270.726562,24.976999999999997,0.507,F814W
AndI,V017,57271.67578099999,24.779,0.106,F814W
AndI,V017,57271.71875,24.596,0.125,F814W
AndI,V018,57266.42578099999,25.2,0.042,F475W
AndI,V018,57266.5,25.098000000000003,0.067,F475W
AndI,V018,57266.69140599999,25.374000000000002,0.065,F475W
AndI,V018,57266.765625,25.208000000000002,0.054000000000000006,F475W
AndI,V018,57267.41796900001,24.766,0.315,F475W
AndI,V018,57267.49609400001,25.164,0.043,F475W
AndI,V018,57267.68359400001,25.070999999999998,0.043,F475W
AndI,V018,57267.76171900001,25.079,0.053,F475W
AndI,V018,57268.28125,25.092,0.055,F475W
AndI,V018,57268.35546900001,25.156,0.043,F475W
AndI,V018,57268.890625,25.084,0.042,F475W
AndI,V018,57269.41796900001,25.316999999999997,0.052000000000000005,F475W
AndI,V018,57269.33984400001,25.261999999999997,0.049,F475W
AndI,V018,57269.539062,25.029,0.057999999999999996,F475W
AndI,V018,57268.80859400001,25.266,0.044000000000000004,F475W
AndI,V018,57269.617188,25.215,0.045,F475W
AndI,V018,57270.46484400001,25.284000000000002,0.055999999999999994,F475W
AndI,V018,57270.54296900001,25.448,0.061,F475W
AndI,V018,57270.664062,25.136,0.049,F475W
AndI,V018,57270.742188,25.17,0.064,F475W
AndI,V018,57271.66015599999,25.318,0.038,F475W
AndI,V018,57271.73828099999,25.298000000000002,0.049,F475W
AndI,V018,57266.44140599999,24.74,0.1,F814W
AndI,V018,57266.484375,24.752,0.10300000000000001,F814W
AndI,V018,57266.70703099999,24.774,0.086,F814W
AndI,V018,57266.75,24.787,0.094,F814W
AndI,V018,57267.43359400001,24.665,0.08199999999999999,F814W
AndI,V018,57267.48046900001,24.601,0.153,F814W
AndI,V018,57267.69921900001,24.135,0.175,F814W
AndI,V018,57267.74609400001,24.649,0.08199999999999999,F814W
AndI,V018,57268.296875,24.61,0.086,F814W
AndI,V018,57268.33984400001,24.811999999999998,0.10099999999999999,F814W
AndI,V018,57268.82421900001,24.816,0.09,F814W
AndI,V018,57268.875,24.665,0.09,F814W
AndI,V018,57269.35546900001,24.758000000000003,0.107,F814W
AndI,V018,57269.40234400001,24.840999999999998,0.084,F814W
AndI,V018,57269.554688,24.553,0.08800000000000001,F814W
AndI,V018,57269.601562,24.679000000000002,0.078,F814W
AndI,V018,57270.48046900001,24.736,0.105,F814W
AndI,V018,57270.52734400001,24.853,0.135,F814W
AndI,V018,57270.679688,24.480999999999998,0.099,F814W
AndI,V018,57270.726562,24.816,0.075,F814W
AndI,V018,57271.67578099999,24.64,0.08199999999999999,F814W
AndI,V018,57271.71875,24.76,0.085,F814W
AndI,V019,57266.42578099999,25.566,0.069,F475W
AndI,V019,57266.5,25.426,0.092,F475W
AndI,V019,57266.69140599999,24.766,0.069,F475W
AndI,V019,57266.765625,25.178,0.040999999999999995,F475W
AndI,V019,57267.41796900001,25.398000000000003,0.057999999999999996,F475W
AndI,V019,57267.49609400001,25.615,0.067,F475W
AndI,V019,57267.68359400001,25.53,0.10099999999999999,F475W
AndI,V019,57267.76171900001,25.575,0.057,F475W
AndI,V019,57268.28125,25.86,0.113,F475W
AndI,V019,57268.35546900001,25.000999999999998,0.133,F475W
AndI,V019,57268.890625,25.596,0.094,F475W
AndI,V019,57269.41796900001,25.811,0.07400000000000001,F475W
AndI,V019,57269.33984400001,25.627,0.075,F475W
AndI,V019,57269.539062,24.877,0.033,F475W
AndI,V019,57268.80859400001,25.703000000000003,0.057999999999999996,F475W
AndI,V019,57269.617188,25.250999999999998,0.054000000000000006,F475W
AndI,V019,57270.46484400001,25.701,0.062,F475W
AndI,V019,57270.54296900001,25.658,0.091,F475W
AndI,V019,57270.664062,24.88,0.062,F475W
AndI,V019,57270.742188,25.255,0.06,F475W
AndI,V019,57271.66015599999,25.730999999999998,0.099,F475W
AndI,V019,57271.73828099999,25.055999999999997,0.069,F475W
AndI,V019,57266.44140599999,24.69,0.10400000000000001,F814W
AndI,V019,57266.484375,24.516,0.106,F814W
AndI,V019,57266.70703099999,24.505,0.08900000000000001,F814W
AndI,V019,57266.75,24.539,0.07400000000000001,F814W
AndI,V019,57267.43359400001,24.706999999999997,0.099,F814W
AndI,V019,57267.48046900001,24.924,0.098,F814W
AndI,V019,57267.69921900001,24.908,0.10099999999999999,F814W
AndI,V019,57267.74609400001,25.03,0.094,F814W
AndI,V019,57268.296875,24.79,0.14300000000000002,F814W
AndI,V019,57268.33984400001,24.484,0.107,F814W
AndI,V019,57268.82421900001,25.039,0.12300000000000001,F814W
AndI,V019,57268.875,25.004,0.127,F814W
AndI,V019,57269.35546900001,24.796999999999997,0.115,F814W
AndI,V019,57269.40234400001,24.884,0.083,F814W
AndI,V019,57269.554688,24.304000000000002,0.095,F814W
AndI,V019,57269.601562,24.462,0.071,F814W
AndI,V019,57270.48046900001,24.941,0.11599999999999999,F814W
AndI,V019,57270.52734400001,24.927,0.075,F814W
AndI,V019,57270.679688,24.395,0.084,F814W
AndI,V019,57270.726562,24.479,0.14800000000000002,F814W
AndI,V019,57271.67578099999,24.941999999999997,0.11900000000000001,F814W
AndI,V019,57271.71875,24.607,0.077,F814W
AndI,V020,57266.42578099999,25.761,0.055999999999999994,F475W
AndI,V020,57266.5,25.741,0.046,F475W
AndI,V020,57266.69140599999,25.133000000000003,0.046,F475W
AndI,V020,57266.765625,25.358,0.057,F475W
AndI,V020,57267.41796900001,25.578000000000003,0.054000000000000006,F475W
AndI,V020,57267.49609400001,25.701999999999998,0.062,F475W
AndI,V020,57267.68359400001,25.765,0.066,F475W
AndI,V020,57267.76171900001,24.924,0.11800000000000001,F475W
AndI,V020,57268.28125,25.89,0.071,F475W
AndI,V020,57268.35546900001,24.736,0.09699999999999999,F475W
AndI,V020,57268.890625,25.392,0.064,F475W
AndI,V020,57269.41796900001,25.895,0.068,F475W
AndI,V020,57269.33984400001,25.714000000000002,0.094,F475W
AndI,V020,57269.539062,24.94,0.055,F475W
AndI,V020,57268.80859400001,25.807,0.063,F475W
AndI,V020,57269.617188,24.956,0.094,F475W
AndI,V020,57270.46484400001,25.789,0.062,F475W
AndI,V020,57270.54296900001,25.816,0.07,F475W
AndI,V020,57270.664062,24.831,0.039,F475W
AndI,V020,57270.742188,25.252,0.043,F475W
AndI,V020,57271.66015599999,25.741999999999997,0.099,F475W
AndI,V020,57271.73828099999,25.92,0.091,F475W
AndI,V020,57266.44140599999,24.825,0.10300000000000001,F814W
AndI,V020,57266.484375,25.053,0.159,F814W
AndI,V020,57266.70703099999,24.518,0.07,F814W
AndI,V020,57266.75,24.513,0.08800000000000001,F814W
AndI,V020,57267.43359400001,24.68,0.1,F814W
AndI,V020,57267.48046900001,24.596999999999998,0.127,F814W
AndI,V020,57267.69921900001,24.958000000000002,0.141,F814W
AndI,V020,57267.74609400001,24.713,0.073,F814W
